,price,size,ask_price,ask_size,bid_price,bid_size
2016-04-14 00:10:22.614921,,,,12.0,,
2016-04-14 00:10:22.615621,,27.0,,,,
2016-04-14 00:10:22.616303,,,,4.0,,
2016-04-14 00:10:22.616995,,26.0,,,,
2016-04-14 00:10:22.842329,,,43.41,,,
2016-04-14 00:10:22.844222,,,,56.0,,
2016-04-14 00:10:22.845238,,,,56.0,,
2016-04-14 00:10:22.846132,,33.0,,,,
2016-04-14 00:10:23.077089,,,,44.0,,
2016-04-14 00:10:23.078658,,44.0,,,,
2016-04-14 00:10:23.312576,,,43.42,,,
2016-04-14 00:10:23.314925,,,,1.0,,
2016-04-14 00:10:23.315886,,,,1.0,,
2016-04-14 00:10:23.316851,,38.0,,,,
2016-04-14 00:10:23.547913,,,,,,1.0
2016-04-14 00:10:23.550641,,,,9.0,,
2016-04-14 00:10:23.551537,,21.0,,,,
2016-04-14 00:10:23.552404,,,,1.0,,
2016-04-14 00:10:23.553268,,34.0,,,,
2016-04-14 00:10:23.945011,,,43.41,,,
2016-04-14 00:10:23.946330,,,,43.0,,
2016-04-14 00:10:23.947424,,,,43.0,,
2016-04-14 00:10:23.948312,,46.0,,,,
2016-04-14 00:10:24.180110,43.42,,,,,
2016-04-14 00:10:24.181411,,3.0,,,,
2016-04-14 00:10:24.182450,,,,40.0,,
2016-04-14 00:10:24.183347,,3.0,,,,
2016-04-14 00:10:24.415693,43.43,,,,,
2016-04-14 00:10:24.417304,,56.0,,,,
2016-04-14 00:10:24.418295,,,,33.0,,
2016-04-14 00:10:24.419189,,56.0,,,,
2016-04-14 00:10:24.421227,,,,49.0,,
2016-04-14 00:10:24.422143,,30.0,,,,
2016-04-14 00:10:24.650580,,,43.42,,,
2016-04-14 00:10:24.651878,,,,1.0,,
2016-04-14 00:10:24.652912,,,,1.0,,
2016-04-14 00:10:24.653806,,38.0,,,,
2016-04-14 00:10:25.249564,,,,15.0,,
2016-04-14 00:10:25.251019,,11.0,,,,
2016-04-14 00:10:25.550553,,,,27.0,,
2016-04-14 00:10:25.552019,,8.0,,,,
2016-04-14 00:10:25.785965,,,,16.0,,
2016-04-14 00:10:25.787581,,11.0,,,,
2016-04-14 00:10:25.789008,,,,,43.43,
2016-04-14 00:10:25.789756,,,,,,2.0
2016-04-14 00:10:25.790620,,,,,,2.0
2016-04-14 00:10:25.792590,,,,27.0,,
2016-04-14 00:10:25.793492,,6.0,,,,
2016-04-14 00:10:26.654613,,,,,,4.0
2016-04-14 00:10:26.657024,,,,41.0,,
2016-04-14 00:10:26.657910,,2.0,,,,
2016-04-14 00:10:27.356697,,,43.43,,,
2016-04-14 00:10:27.358015,,,,11.0,,
2016-04-14 00:10:27.359236,43.44,,,,,
2016-04-14 00:10:27.359975,,11.0,,,,
2016-04-14 00:10:27.360844,,,,11.0,,
2016-04-14 00:10:27.361731,,11.0,,,,
2016-04-14 00:10:27.591802,,,,7.0,,
2016-04-14 00:10:27.593270,,24.0,,,,
2016-04-14 00:10:27.827335,,,,,,2.0
2016-04-14 00:10:28.360746,,,,,43.44,
2016-04-14 00:10:28.362039,,,,,,1.0
2016-04-14 00:10:28.363034,,,,,,1.0
2016-04-14 00:10:28.364877,43.45,,,,,
2016-04-14 00:10:28.365631,,60.0,,,,
2016-04-14 00:10:28.366495,,,,39.0,,
2016-04-14 00:10:28.367188,,60.0,,,,
2016-04-14 00:10:28.595070,43.44,,,,,
2016-04-14 00:10:28.595709,,1.0,,,,
2016-04-14 00:10:28.596225,,,,45.0,,
2016-04-14 00:10:28.596743,,1.0,,,,
2016-04-14 00:10:29.162579,43.45,,,,,
2016-04-14 00:10:29.163865,,60.0,,,,
2016-04-14 00:10:29.164751,,,,35.0,,
2016-04-14 00:10:29.165628,,60.0,,,,
2016-04-14 00:10:30.065529,43.44,,,,,
2016-04-14 00:10:30.066803,,9.0,,,,
2016-04-14 00:10:30.067761,,,,9.0,,
2016-04-14 00:10:30.068634,,9.0,,,,
2016-04-14 00:10:30.301049,,,,,43.43,
2016-04-14 00:10:30.302861,,,,,,2.0
2016-04-14 00:10:30.305068,,,,,,2.0
2016-04-14 00:10:30.308710,,,43.42,,,
2016-04-14 00:10:30.309945,,,,47.0,,
2016-04-14 00:10:30.311404,,,,47.0,,
2016-04-14 00:10:30.312881,,31.0,,,,
2016-04-14 00:10:30.535419,,,,34.0,,
2016-04-14 00:10:30.536923,,42.0,,,,
2016-04-14 00:10:30.538044,,,43.43,,,
2016-04-14 00:10:30.538782,,,,5.0,,
2016-04-14 00:10:30.539681,,,,5.0,,
2016-04-14 00:10:30.540551,,21.0,,,,
2016-04-14 00:10:30.771207,,,43.42,,,
2016-04-14 00:10:30.772525,,,,54.0,,
2016-04-14 00:10:30.773682,,,,54.0,,
2016-04-14 00:10:30.774720,,40.0,,,,
2016-04-14 00:10:30.775730,,,43.43,,,
2016-04-14 00:10:30.776405,,,,4.0,,
2016-04-14 00:10:30.777098,,,,4.0,,
2016-04-14 00:10:31.772047,,,,,,4.0
2016-04-14 00:10:31.774768,,,43.42,,,
2016-04-14 00:10:31.775535,,,,48.0,,
2016-04-14 00:10:31.776507,,,,48.0,,
2016-04-14 00:10:32.006862,,,43.43,,,
2016-04-14 00:10:32.007610,,,,2.0,,
2016-04-14 00:10:32.008236,,,,2.0,,
2016-04-14 00:10:32.875283,,34.0,,,,
2016-04-14 00:10:33.878735,,36.0,,,,
2016-04-14 00:10:34.882401,,,,3.0,,
2016-04-14 00:10:34.883879,,30.0,,,,
2016-04-14 00:10:35.885815,,,,5.0,,
2016-04-14 00:10:35.886970,,25.0,,,,
2016-04-14 00:10:36.889267,,26.0,,,,
2016-04-14 00:10:37.290497,,,,8.0,,
2016-04-14 00:10:37.291970,,15.0,,,,
2016-04-14 00:10:37.525394,,,,4.0,,
2016-04-14 00:10:37.892846,,,,2.0,,
2016-04-14 00:10:37.894429,,33.0,,,,
2016-04-14 00:10:38.394582,,,,,,1.0
2016-04-14 00:10:38.396967,,,43.42,,,
2016-04-14 00:10:38.397846,,,,39.0,,
2016-04-14 00:10:38.398911,,,,39.0,,
2016-04-14 00:10:38.399936,,42.0,,,,
2016-04-14 00:10:38.695752,,,43.43,,,
2016-04-14 00:10:38.697121,,,,5.0,,
2016-04-14 00:10:38.698465,,,,5.0,,
2016-04-14 00:10:38.699472,,20.0,,,,
2016-04-14 00:10:38.931384,,,,4.0,,
2016-04-14 00:10:38.932981,,15.0,,,,
2016-04-14 00:10:39.297620,,,,,43.44,
2016-04-14 00:10:39.298885,,,,,,5.0
2016-04-14 00:10:39.299795,,,,,,5.0
2016-04-14 00:10:39.301571,,,,15.0,,
2016-04-14 00:10:39.302579,,3.0,,,,
2016-04-14 00:10:39.532879,,,,10.0,,
2016-04-14 00:10:39.534383,,6.0,,,,
2016-04-14 00:10:39.535554,,,,4.0,,
2016-04-14 00:10:39.536485,,18.0,,,,
2016-04-14 00:10:39.768151,,,43.42,,,
2016-04-14 00:10:39.769146,,,,47.0,,
2016-04-14 00:10:39.770046,,,,47.0,,
2016-04-14 00:10:39.771250,,37.0,,,,
2016-04-14 00:10:40.301084,,,,33.0,,
2016-04-14 00:10:40.302248,,49.0,,,,
2016-04-14 00:10:40.602673,43.43,,,,,
2016-04-14 00:10:40.603971,,1.0,,,,
2016-04-14 00:10:40.605103,,,,29.0,,
2016-04-14 00:10:40.605974,,1.0,,,,
2016-04-14 00:10:41.304842,,,,7.0,,
2016-04-14 00:10:41.306314,,18.0,,,,
2016-04-14 00:10:42.208286,,,,15.0,,
2016-04-14 00:10:42.209959,,4.0,,,,
2016-04-14 00:10:42.443647,,,,5.0,,
2016-04-14 00:10:42.445124,,14.0,,,,
2016-04-14 00:10:43.211707,,19.0,,,,
2016-04-14 00:10:43.914254,,,,7.0,,
2016-04-14 00:10:43.916001,,5.0,,,,
2016-04-14 00:10:44.917405,,,,5.0,,
2016-04-14 00:10:44.919025,,6.0,,,,
2016-04-14 00:10:45.419152,43.44,,,,,
2016-04-14 00:10:45.420469,,56.0,,,,
2016-04-14 00:10:45.421598,,,,27.0,,
2016-04-14 00:10:45.422491,,56.0,,,,
2016-04-14 00:10:45.720347,,,,,,4.0
2016-04-14 00:10:45.722324,,,43.43,,,
2016-04-14 00:10:45.722947,,,,39.0,,
2016-04-14 00:10:45.723961,43.45,,,,,
2016-04-14 00:10:45.724788,,52.0,,,,
2016-04-14 00:10:45.725526,,,,39.0,,
2016-04-14 00:10:45.726113,,52.0,,,,
2016-04-14 00:10:45.955307,,,43.44,,,
2016-04-14 00:10:45.956746,,,,3.0,,
2016-04-14 00:10:45.957669,,,,3.0,,
2016-04-14 00:10:45.958751,,35.0,,,,
2016-04-14 00:10:46.222390,,,,,,1.0
2016-04-14 00:10:46.225030,,,43.43,,,
2016-04-14 00:10:46.225870,,,,45.0,,
2016-04-14 00:10:46.226841,43.44,,,,,
2016-04-14 00:10:46.227580,,1.0,,,,
2016-04-14 00:10:46.228427,,,,45.0,,
2016-04-14 00:10:46.229113,,1.0,,,,
2016-04-14 00:10:46.457815,,,,,43.43,
2016-04-14 00:10:46.458945,,,,,,3.0
2016-04-14 00:10:46.460219,,,,,,3.0
2016-04-14 00:10:47.225814,,,,42.0,,
2016-04-14 00:10:47.227215,,4.0,,,,
2016-04-14 00:10:47.827992,,,,,43.44,
2016-04-14 00:10:47.828996,,,,,,1.0
2016-04-14 00:10:47.829878,,,,,,1.0
2016-04-14 00:10:47.831521,,,43.44,,,
2016-04-14 00:10:47.832187,,,,3.0,,
2016-04-14 00:10:47.833068,43.45,,,,,
2016-04-14 00:10:47.833746,,45.0,,,,
2016-04-14 00:10:47.834504,,,,3.0,,
2016-04-14 00:10:47.835226,,45.0,,,,
2016-04-14 00:10:48.229043,,,43.43,,,
2016-04-14 00:10:48.230050,,,,50.0,,
2016-04-14 00:10:48.231015,,,,50.0,,
2016-04-14 00:10:48.231961,,33.0,,,,
2016-04-14 00:10:48.464502,43.44,,,,,
2016-04-14 00:10:48.465886,,1.0,,,,
2016-04-14 00:10:48.467152,,,,42.0,,
2016-04-14 00:10:48.468197,,1.0,,,,
2016-04-14 00:10:48.699716,,,43.44,,,
2016-04-14 00:10:48.701024,,,,1.0,,
2016-04-14 00:10:48.702196,43.45,,,,,
2016-04-14 00:10:48.702978,,42.0,,,,
2016-04-14 00:10:48.703859,,,,1.0,,
2016-04-14 00:10:48.704739,,42.0,,,,
2016-04-14 00:10:49.231806,,,,5.0,,
2016-04-14 00:10:49.232661,,27.0,,,,
2016-04-14 00:10:50.035602,,,,,43.45,
2016-04-14 00:10:50.036619,,,,,,8.0
2016-04-14 00:10:50.037528,,,,,,8.0
2016-04-14 00:10:50.039345,,,,27.0,,
2016-04-14 00:10:50.040071,,5.0,,,,
2016-04-14 00:10:50.537307,43.46,,,,,
2016-04-14 00:10:50.538865,,50.0,,,,
2016-04-14 00:10:50.540073,,,,52.0,,
2016-04-14 00:10:50.541022,,50.0,,,,
2016-04-14 00:10:50.772419,,,43.45,,,
2016-04-14 00:10:50.773839,,,,1.0,,
2016-04-14 00:10:50.774887,,,,1.0,,
2016-04-14 00:10:50.775775,,40.0,,,,
2016-04-14 00:10:50.776798,,,,22.0,,
2016-04-14 00:10:50.777709,,5.0,,,,
2016-04-14 00:10:51.007203,,,,9.0,,
2016-04-14 00:10:51.242513,,,,,,4.0
2016-04-14 00:10:51.244941,,,,6.0,,
2016-04-14 00:10:51.245849,,15.0,,,,
2016-04-14 00:10:51.247012,,,,4.0,,
2016-04-14 00:10:51.247814,,26.0,,,,
2016-04-14 00:10:51.477459,,,,2.0,,
2016-04-14 00:10:51.478591,,24.0,,,,
2016-04-14 00:10:52.143621,,,,,,1.0
2016-04-14 00:10:52.146338,,,,16.0,,
2016-04-14 00:10:52.147430,,6.0,,,,
2016-04-14 00:10:52.377831,,,,,43.46,
2016-04-14 00:10:52.379243,,,,,,2.0
2016-04-14 00:10:52.380220,,,,,,2.0
2016-04-14 00:10:52.382068,,,,22.0,,
2016-04-14 00:10:52.382836,,3.0,,,,
2016-04-14 00:10:52.612818,,,,5.0,,
2016-04-14 00:10:52.614336,,27.0,,,,
2016-04-14 00:10:53.447652,,,,6.0,,
2016-04-14 00:10:53.449153,,29.0,,,,
2016-04-14 00:10:54.350393,,,,,,1.0
2016-04-14 00:10:54.353434,,12.0,,,,
2016-04-14 00:10:54.585298,,,,5.0,,
2016-04-14 00:10:54.586805,,23.0,,,,
2016-04-14 00:10:54.820324,,,,,43.45,
2016-04-14 00:10:54.821422,,,,,,1.0
2016-04-14 00:10:54.823528,,,43.44,,,
2016-04-14 00:10:54.824312,,,,35.0,,
2016-04-14 00:10:54.825259,43.45,,,,,
2016-04-14 00:10:54.826010,,2.0,,,,
2016-04-14 00:10:54.827033,,,,35.0,,
2016-04-14 00:10:54.827889,,2.0,,,,
2016-04-14 00:10:55.354101,43.46,,,,,
2016-04-14 00:10:55.355172,,55.0,,,,
2016-04-14 00:10:55.356073,,,,36.0,,
2016-04-14 00:10:55.356955,,55.0,,,,
2016-04-14 00:10:55.755490,43.45,,,,,
2016-04-14 00:10:55.756825,,4.0,,,,
2016-04-14 00:10:55.757893,,,,17.0,,
2016-04-14 00:10:55.758859,,4.0,,,,
2016-04-14 00:10:56.056232,,,,10.0,,
2016-04-14 00:10:56.057704,,13.0,,,,
2016-04-14 00:10:56.291250,,,,7.0,,
2016-04-14 00:10:56.292906,,22.0,,,,
2016-04-14 00:10:57.159986,,23.0,,,,
2016-04-14 00:10:58.163111,,17.0,,,,
2016-04-14 00:10:59.266965,,,,20.0,,
2016-04-14 00:10:59.268114,,4.0,,,,
2016-04-14 00:10:59.502563,43.46,,,,,
2016-04-14 00:10:59.503883,,51.0,,,,
2016-04-14 00:10:59.505127,,,,27.0,,
2016-04-14 00:10:59.506019,,51.0,,,,
2016-04-14 00:10:59.507127,,,43.45,,,
2016-04-14 00:10:59.507964,,,,4.0,,
2016-04-14 00:10:59.508878,,,,4.0,,
2016-04-14 00:10:59.509945,,35.0,,,,
2016-04-14 00:10:59.971966,,,43.44,,,
2016-04-14 00:10:59.973132,,,,36.0,,
2016-04-14 00:10:59.974180,,,,36.0,,
2016-04-14 00:10:59.975067,,39.0,,,,
2016-04-14 00:11:00.371278,,,,29.0,,
2016-04-14 00:11:00.421629,,42.0,,,,
2016-04-14 00:11:01.710748,,,,,43.46,
2016-04-14 00:11:01.712201,,,,,,6.0
2016-04-14 00:11:01.713731,,,,,,6.0
2016-04-14 00:11:01.715770,,,43.45,,,
2016-04-14 00:11:01.716708,,,,59.0,,
2016-04-14 00:11:01.717736,,,,59.0,,
2016-04-14 00:11:01.718804,,1.0,,,,
2016-04-14 00:11:01.719675,,,,,43.45,
2016-04-14 00:11:01.720317,,,,,,1.0
2016-04-14 00:11:01.721046,,,,,,1.0
2016-04-14 00:11:01.945852,43.47,,,,,
2016-04-14 00:11:01.947102,,33.0,,,,
2016-04-14 00:11:01.948115,,,,60.0,,
2016-04-14 00:11:01.949175,,33.0,,,,
2016-04-14 00:11:02.180490,43.46,,,,,
2016-04-14 00:11:02.181622,,1.0,,,,
2016-04-14 00:11:02.182797,,,,58.0,,
2016-04-14 00:11:02.183782,,1.0,,,,
2016-04-14 00:11:02.184605,43.47,,,,,
2016-04-14 00:11:02.185224,,33.0,,,,
2016-04-14 00:11:02.185955,,,,62.0,,
2016-04-14 00:11:02.186674,,33.0,,,,
2016-04-14 00:11:02.415378,,,43.46,,,
2016-04-14 00:11:02.416524,,,,87.0,,
2016-04-14 00:11:02.417546,,,,87.0,,
2016-04-14 00:11:02.418694,,11.0,,,,
2016-04-14 00:11:02.651115,,,,,43.47,
2016-04-14 00:11:02.652551,,,,,,1.0
2016-04-14 00:11:02.654948,,,43.47,,,
2016-04-14 00:11:02.655756,,,,2.0,,
2016-04-14 00:11:02.656850,43.48,,,,,
2016-04-14 00:11:02.657676,,15.0,,,,
2016-04-14 00:11:02.658588,,,,2.0,,
2016-04-14 00:11:02.659502,,15.0,,,,
2016-04-14 00:11:02.660546,,,,,,2.0
2016-04-14 00:11:02.662347,,,43.46,,,
2016-04-14 00:11:02.662978,,,,116.0,,
2016-04-14 00:11:02.663713,,,,116.0,,
2016-04-14 00:11:02.664501,,17.0,,,,
2016-04-14 00:11:02.886085,,,43.47,,,
2016-04-14 00:11:02.887564,,,,1.0,,
2016-04-14 00:11:02.888875,,,,1.0,,
2016-04-14 00:11:02.889934,,32.0,,,,
2016-04-14 00:11:03.121475,,,,13.0,,
2016-04-14 00:11:03.122979,,11.0,,,,
2016-04-14 00:11:03.356534,,,,,,1.0
2016-04-14 00:11:03.359544,,,43.46,,,
2016-04-14 00:11:03.360352,,,,119.0,,
2016-04-14 00:11:03.361279,,,,119.0,,
2016-04-14 00:11:03.362373,,19.0,,,,
2016-04-14 00:11:03.594101,,,43.47,,,
2016-04-14 00:11:03.594951,,,,6.0,,
2016-04-14 00:11:03.595863,,,,6.0,,
2016-04-14 00:11:03.596983,,12.0,,,,
2016-04-14 00:11:03.598702,,,43.46,,,
2016-04-14 00:11:03.599326,,,,112.0,,
2016-04-14 00:11:03.600055,,,,112.0,,
2016-04-14 00:11:03.600816,,25.0,,,,
2016-04-14 00:11:03.601629,43.47,,,,,
2016-04-14 00:11:03.602163,,2.0,,,,
2016-04-14 00:11:03.602759,,2.0,,,,
2016-04-14 00:11:04.586191,,,,107.0,,
2016-04-14 00:11:04.587436,,4.0,,,,
2016-04-14 00:11:04.887730,,,,,43.46,
2016-04-14 00:11:04.889146,,,,,,1.0
2016-04-14 00:11:04.891259,,,43.45,,,
2016-04-14 00:11:04.892032,,,,75.0,,
2016-04-14 00:11:04.893003,43.46,,,,,
2016-04-14 00:11:04.893882,,3.0,,,,
2016-04-14 00:11:04.894975,,,,75.0,,
2016-04-14 00:11:04.895916,,3.0,,,,
2016-04-14 00:11:05.188610,,,,,,7.0
2016-04-14 00:11:05.190761,,,,8.0,,
2016-04-14 00:11:05.191841,,22.0,,,,
2016-04-14 00:11:05.424248,,,,7.0,,
2016-04-14 00:11:05.425840,,17.0,,,,
2016-04-14 00:11:05.991750,,,,20.0,,
2016-04-14 00:11:05.992726,,9.0,,,,
2016-04-14 00:11:06.393768,,,,,,2.0
2016-04-14 00:11:06.396469,,,43.46,,,
2016-04-14 00:11:06.397255,,,,1.0,,
2016-04-14 00:11:06.398235,43.47,,,,,
2016-04-14 00:11:06.399030,,24.0,,,,
2016-04-14 00:11:06.399907,,,,1.0,,
2016-04-14 00:11:06.400625,,24.0,,,,
2016-04-14 00:11:06.628932,,,43.45,,,
2016-04-14 00:11:06.630297,,,,45.0,,
2016-04-14 00:11:06.631453,,,,45.0,,
2016-04-14 00:11:06.632392,,29.0,,,,
2016-04-14 00:11:06.633493,,,,,43.45,
2016-04-14 00:11:06.634308,,,,,,10.0
2016-04-14 00:11:06.635219,,,,,,10.0
2016-04-14 00:11:06.637243,43.46,,,,,
2016-04-14 00:11:06.637872,,3.0,,,,
2016-04-14 00:11:06.638607,,,,36.0,,
2016-04-14 00:11:06.639364,,3.0,,,,
2016-04-14 00:11:06.864152,,,,20.0,,
2016-04-14 00:11:06.865718,,6.0,,,,
2016-04-14 00:11:07.396953,,,43.46,,,
2016-04-14 00:11:07.398308,,,,1.0,,
2016-04-14 00:11:07.399523,43.47,,,,,
2016-04-14 00:11:07.400301,,20.0,,,,
2016-04-14 00:11:07.401206,,,,1.0,,
2016-04-14 00:11:07.402319,,20.0,,,,
2016-04-14 00:11:07.632082,,,43.45,,,
2016-04-14 00:11:07.633439,,,,52.0,,
2016-04-14 00:11:07.634576,,,,52.0,,
2016-04-14 00:11:07.635517,,19.0,,,,
2016-04-14 00:11:07.636532,,,43.46,,,
2016-04-14 00:11:07.637310,,,,19.0,,
2016-04-14 00:11:07.638120,,,,19.0,,
2016-04-14 00:11:07.638838,,7.0,,,,
2016-04-14 00:11:07.867074,,,,30.0,,
2016-04-14 00:11:07.868772,,4.0,,,,
2016-04-14 00:11:08.801339,,,,43.0,,
2016-04-14 00:11:08.802528,,2.0,,,,
2016-04-14 00:11:09.036951,,,,,43.47,
2016-04-14 00:11:09.038227,,,,,,2.0
2016-04-14 00:11:09.039264,,,,,,2.0
2016-04-14 00:11:09.271989,,,43.47,,,
2016-04-14 00:11:09.273600,,,,1.0,,
2016-04-14 00:11:09.274966,43.48,,,,,
2016-04-14 00:11:09.275759,,26.0,,,,
2016-04-14 00:11:09.276687,,,,1.0,,
2016-04-14 00:11:09.277610,,26.0,,,,
2016-04-14 00:11:10.205850,,23.0,,,,
2016-04-14 00:11:11.008581,,,,,,1.0
2016-04-14 00:11:11.010170,,,43.46,,,
2016-04-14 00:11:11.010623,,,,52.0,,
2016-04-14 00:11:11.011292,43.47,,,,,
2016-04-14 00:11:11.011806,,1.0,,,,
2016-04-14 00:11:11.012310,,,,52.0,,
2016-04-14 00:11:11.012795,,1.0,,,,
2016-04-14 00:11:11.244125,,,,33.0,,
2016-04-14 00:11:11.245657,,7.0,,,,
2016-04-14 00:11:12.013022,,,,43.0,,
2016-04-14 00:11:12.013554,,1.0,,,,
2016-04-14 00:11:12.313612,,,,50.0,,
2016-04-14 00:11:12.314960,,3.0,,,,
2016-04-14 00:11:13.316929,,,,48.0,,
2016-04-14 00:11:13.552607,,,,,,2.0
2016-04-14 00:11:13.555383,,,43.47,,,
2016-04-14 00:11:13.556339,,,,19.0,,
2016-04-14 00:11:13.557354,43.48,,,,,
2016-04-14 00:11:13.558040,,10.0,,,,
2016-04-14 00:11:13.558906,,,,19.0,,
2016-04-14 00:11:13.559676,,10.0,,,,
2016-04-14 00:11:13.787696,,,,25.0,,
2016-04-14 00:11:13.789234,,9.0,,,,
2016-04-14 00:11:14.022774,,,,10.0,,
2016-04-14 00:11:14.024334,,10.0,,,,
2016-04-14 00:11:14.522095,,,,,43.48,
2016-04-14 00:11:14.523257,,,,,,8.0
2016-04-14 00:11:14.524303,,,,,,8.0
2016-04-14 00:11:14.526330,,,43.48,,,
2016-04-14 00:11:14.527123,,,,80.0,,
2016-04-14 00:11:14.528030,43.49,,,,,
2016-04-14 00:11:14.528655,,13.0,,,,
2016-04-14 00:11:14.529377,,,,80.0,,
2016-04-14 00:11:14.530122,,13.0,,,,
2016-04-14 00:11:15.525419,,,,66.0,,
2016-04-14 00:11:15.526921,,8.0,,,,
2016-04-14 00:11:16.530041,,,,67.0,,
2016-04-14 00:11:16.930876,,,,,43.49,
2016-04-14 00:11:16.932236,,,,,,1.0
2016-04-14 00:11:16.933261,,,,,,1.0
2016-04-14 00:11:17.532081,,,,69.0,,
2016-04-14 00:11:17.533510,,7.0,,,,
2016-04-14 00:11:18.534968,,,,70.0,,
2016-04-14 00:11:18.936908,,,,,43.48,
2016-04-14 00:11:18.938269,,,,,,3.0
2016-04-14 00:11:18.939361,,,,,,3.0
2016-04-14 00:11:18.941217,,,,80.0,,
2016-04-14 00:11:18.942426,,4.0,,,,
2016-04-14 00:11:19.839745,,,,,43.49,
2016-04-14 00:11:19.840914,,,,,,2.0
2016-04-14 00:11:19.841840,,,,,,2.0
2016-04-14 00:11:19.843465,43.5,,,,,
2016-04-14 00:11:19.844082,,43.0,,,,
2016-04-14 00:11:19.844937,,,,82.0,,
2016-04-14 00:11:19.845673,,43.0,,,,
2016-04-14 00:11:20.541168,43.49,,,,,
2016-04-14 00:11:20.542600,,1.0,,,,
2016-04-14 00:11:20.544110,,,,84.0,,
2016-04-14 00:11:20.545155,,1.0,,,,
2016-04-14 00:11:21.243879,,,,,,1.0
2016-04-14 00:11:21.246241,,,43.49,,,
2016-04-14 00:11:21.247119,,,,20.0,,
2016-04-14 00:11:21.248240,43.5,,,,,
2016-04-14 00:11:21.249037,,19.0,,,,
2016-04-14 00:11:21.249887,,,,20.0,,
2016-04-14 00:11:21.250625,,19.0,,,,
2016-04-14 00:11:22.147287,,,,39.0,,
2016-04-14 00:11:22.148489,,13.0,,,,
2016-04-14 00:11:23.150313,,,,51.0,,
2016-04-14 00:11:23.386303,,,,,43.5,
2016-04-14 00:11:23.387670,,,,,,6.0
2016-04-14 00:11:23.388711,,,,,,6.0
2016-04-14 00:11:23.391208,,,43.5,,,
2016-04-14 00:11:23.391974,,,,5.0,,
2016-04-14 00:11:23.392831,43.51,,,,,
2016-04-14 00:11:23.393455,,12.0,,,,
2016-04-14 00:11:23.394176,,,,5.0,,
2016-04-14 00:11:23.394904,,12.0,,,,
2016-04-14 00:11:23.621071,,,43.49,,,
2016-04-14 00:11:23.622449,,,,59.0,,
2016-04-14 00:11:23.623532,,,,59.0,,
2016-04-14 00:11:23.624435,,13.0,,,,
2016-04-14 00:11:23.625405,43.5,,,,,
2016-04-14 00:11:23.626190,,1.0,,,,
2016-04-14 00:11:23.627130,,,,60.0,,
2016-04-14 00:11:23.627855,,1.0,,,,
2016-04-14 00:11:24.054063,43.51,,,,,
2016-04-14 00:11:24.055283,,31.0,,,,
2016-04-14 00:11:24.056208,,,,61.0,,
2016-04-14 00:11:24.057165,,31.0,,,,
2016-04-14 00:11:24.354983,,,,,,15.0
2016-04-14 00:11:25.057722,,,,62.0,,
2016-04-14 00:11:25.059285,,28.0,,,,
2016-04-14 00:11:26.060938,,,43.5,,,
2016-04-14 00:11:26.062335,,,,15.0,,
2016-04-14 00:11:26.063457,,,,15.0,,
2016-04-14 00:11:26.064383,,15.0,,,,
2016-04-14 00:11:26.797860,,,,,,2.0
2016-04-14 00:11:26.801048,,,43.49,,,
2016-04-14 00:11:26.801841,,,,68.0,,
2016-04-14 00:11:26.802808,43.5,,,,,
2016-04-14 00:11:26.803586,,1.0,,,,
2016-04-14 00:11:26.804427,,,,68.0,,
2016-04-14 00:11:26.805151,,1.0,,,,
2016-04-14 00:11:27.264889,,,43.5,,,
2016-04-14 00:11:27.266312,,,,21.0,,
2016-04-14 00:11:27.267322,43.51,,,,,
2016-04-14 00:11:27.268126,,19.0,,,,
2016-04-14 00:11:27.269043,,,,21.0,,
2016-04-14 00:11:27.270000,,19.0,,,,
2016-04-14 00:11:27.501131,,,,,,1.0
2016-04-14 00:11:27.503996,,,43.51,,,
2016-04-14 00:11:27.504785,,,,3.0,,
2016-04-14 00:11:27.505790,43.52,,,,,
2016-04-14 00:11:27.506563,,23.0,,,,
2016-04-14 00:11:27.507481,,,,3.0,,
2016-04-14 00:11:27.508204,,23.0,,,,
2016-04-14 00:11:27.509290,,,,,,3.0
2016-04-14 00:11:27.511632,,,43.5,,,
2016-04-14 00:11:27.512165,,,,51.0,,
2016-04-14 00:11:27.512916,43.51,,,,,
2016-04-14 00:11:27.513673,,3.0,,,,
2016-04-14 00:11:27.514301,,,,51.0,,
2016-04-14 00:11:27.514920,,3.0,,,,
2016-04-14 00:11:27.735610,,,,28.0,,
2016-04-14 00:11:27.736815,,9.0,,,,
2016-04-14 00:11:28.569890,,,,34.0,,
2016-04-14 00:11:28.571118,,10.0,,,,
2016-04-14 00:11:29.572551,,,,50.0,,
2016-04-14 00:11:29.974238,,,,,43.51,
2016-04-14 00:11:29.975800,,,,,,1.0
2016-04-14 00:11:29.977065,,,,,,1.0
2016-04-14 00:11:30.776777,,,,53.0,,
2016-04-14 00:11:31.012104,,,,34.0,,
2016-04-14 00:11:31.013658,,6.0,,,,
2016-04-14 00:11:31.014921,,,,,,4.0
2016-04-14 00:11:31.247622,43.52,,,,,
2016-04-14 00:11:31.249256,,34.0,,,,
2016-04-14 00:11:31.250656,,,,53.0,,
2016-04-14 00:11:31.251633,,34.0,,,,
2016-04-14 00:11:31.483172,,,43.51,,,
2016-04-14 00:11:31.484509,,,,30.0,,
2016-04-14 00:11:31.485598,,,,30.0,,
2016-04-14 00:11:31.486507,,8.0,,,,
2016-04-14 00:11:31.487414,,,,18.0,,
